product_id,date,price_usd
P00924,2025-02-04,182.18
P00924,2025-02-05,156.2
P00924,2025-02-06,134.52
P00924,2025-02-07,135.54
P00925,2025-02-01,27.59
P00925,2025-02-02,23.69
P00925,2025-02-03,20.7
P00925,2025-02-04,20.94
P00925,2025-02-05,20.59
P00925,2025-02-06,19.39
P00925,2025-02-07,19.11
P00926,2025-02-01,46.75
P00926,2025-02-02,47.91
P00926,2025-02-03,42.15
P00926,2025-02-04,40.71
P00926,2025-02-05,42.13
P00926,2025-02-06,36.12
P00926,2025-02-07,31.72
P00927,2025-02-01,186.27
P00927,2025-02-02,182.69
P00927,2025-02-03,172.5
P00927,2025-02-04,178.3
P00927,2025-02-05,153.19
P00927,2025-02-06,151.7
P00927,2025-02-07,132.91
P00928,2025-02-01,14.6
P00928,2025-02-02,12.91
P00928,2025-02-03,11.1
P00928,2025-02-04,10.12
P00928,2025-02-05,10.21
P00928,2025-02-06,9.61
P00928,2025-02-07,8.5
P00929,2025-02-01,129.67
P00929,2025-02-02,125.55
P00929,2025-02-03,127.25
P00929,2025-02-04,110.87
P00929,2025-02-05,105.26
P00929,2025-02-06,106.3
P00929,2025-02-07,95.04
P00930,2025-02-01,118.37
P00930,2025-02-02,119.66
P00930,2025-02-03,111.91
P00930,2025-02-04,113.29
P00930,2025-02-05,118.55
P00930,2025-02-06,116.85
P00930,2025-02-07,106.9
P00931,2025-02-01,227.71
P00931,2025-02-02,238.0
P00931,2025-02-03,229.72
P00931,2025-02-04,201.57
P00931,2025-02-05,205.05
P00931,2025-02-06,206.82
P00931,2025-02-07,207.41
P00932,2025-02-01,163.44
P00932,2025-02-02,158.31
P00932,2025-02-03,145.19
P00932,2025-02-04,126.92
P00932,2025-02-05,111.47
P00932,2025-02-06,104.0
P00932,2025-02-07,102.88
P00933,2025-02-01,30.09
P00933,2025-02-02,28.91
P00933,2025-02-03,27.11
P00933,2025-02-04,28.06
P00933,2025-02-05,24.08
P00933,2025-02-06,20.95
P00933,2025-02-07,21.36
P00934,2025-02-01,41.09
P00934,2025-02-02,39.96
P00934,2025-02-03,40.18
P00934,2025-02-04,34.28
P00934,2025-02-05,32.48
P00934,2025-02-06,27.65
P00934,2025-02-07,24.49
P00935,2025-02-01,55.29
P00935,2025-02-02,47.98
P00935,2025-02-03,47.04
P00935,2025-02-04,48.33
P00935,2025-02-05,45.1
P00935,2025-02-06,45.62
P00935,2025-02-07,45.83
P00936,2025-02-01,236.06
P00936,2025-02-02,233.34
P00936,2025-02-03,207.96
P00936,2025-02-04,203.38
P00936,2025-02-05,194.15
P00936,2025-02-06,181.03
P00936,2025-02-07,187.84
P00937,2025-02-01,187.61
P00937,2025-02-02,182.38
P00937,2025-02-03,156.4
P00937,2025-02-04,138.57
P00937,2025-02-05,131.64
P00937,2025-02-06,136.91
P00937,2025-02-07,133.55
P00938,2025-02-01,172.96
P00938,2025-02-02,174.09
P00938,2025-02-03,160.09
P00938,2025-02-04,136.22
P00938,2025-02-05,122.21
P00938,2025-02-06,106.75
P00938,2025-02-07,102.06
P00939,2025-02-01,102.72
P00939,2025-02-02,89.28
P00939,2025-02-03,82.35
P00939,2025-02-04,82.53
P00939,2025-02-05,79.06
P00939,2025-02-06,70.67
P00939,2025-02-07,70.96
P00940,2025-02-01,93.07
P00940,2025-02-02,91.38
P00940,2025-02-03,82.72
P00940,2025-02-04,73.52
P00940,2025-02-05,74.21
P00940,2025-02-06,73.25
P00940,2025-02-07,76.45
P00941,2025-02-01,208.13
P00941,2025-02-02,196.66
P00941,2025-02-03,174.1
P00941,2025-02-04,171.32
P00941,2025-02-05,147.1
P00941,2025-02-06,144.01
P00941,2025-02-07,130.62
P00942,2025-02-01,97.27
P00942,2025-02-02,91.14
P00942,2025-02-03,83.56
P00942,2025-02-04,84.48
P00942,2025-02-05,84.62
P00942,2025-02-06,72.66
P00942,2025-02-07,72.52
P00943,2025-02-01,87.92
P00943,2025-02-02,90.99
P00943,2025-02-03,80.54
P00943,2025-02-04,81.11
P00943,2025-02-05,76.81
P00943,2025-02-06,67.07
P00943,2025-02-07,69.02
P00944,2025-02-01,44.65
P00944,2025-02-02,44.39
P00944,2025-02-03,42.99
P00944,2025-02-04,39.34
P00944,2025-02-05,35.0
P00944,2025-02-06,34.49
P00944,2025-02-07,31.56
P00945,2025-02-01,188.75
P00945,2025-02-02,189.84
P00945,2025-02-03,173.75
P00945,2025-02-04,151.1
P00945,2025-02-05,150.73
P00945,2025-02-06,154.34
P00945,2025-02-07,142.78
P00946,2025-02-01,32.39
P00946,2025-02-02,28.96
P00946,2025-02-03,27.34
P00946,2025-02-04,25.89
P00946,2025-02-05,26.62
P00946,2025-02-06,23.4
P00946,2025-02-07,24.23
P00947,2025-02-01,30.16
P00947,2025-02-02,28.38
P00947,2025-02-03,26.32
P00947,2025-02-04,23.09
P00947,2025-02-05,22.95
P00947,2025-02-06,22.41
P00947,2025-02-07,23.42
P00948,2025-02-01,103.95
P00948,2025-02-02,92.56
P00948,2025-02-03,81.03
P00948,2025-02-04,80.09
P00948,2025-02-05,69.03
P00948,2025-02-06,60.56
P00948,2025-02-07,61.79
P00949,2025-02-01,131.82
P00949,2025-02-02,124.14
P00949,2025-02-03,109.77
P00949,2025-02-04,100.85
P00949,2025-02-05,103.6
P00949,2025-02-06,100.57
P00949,2025-02-07,101.37
P00950,2025-02-01,78.26
P00950,2025-02-02,76.51
P00950,2025-02-03,74.39
P00950,2025-02-04,65.76
P00950,2025-02-05,68.66
P00950,2025-02-06,70.1
P00950,2025-02-07,60.8
P00951,2025-02-01,82.11
P00951,2025-02-02,83.87
P00951,2025-02-03,79.5
P00951,2025-02-04,83.41
P00951,2025-02-05,80.77
P00951,2025-02-06,82.18
P00951,2025-02-07,74.44
P00952,2025-02-01,144.61
P00952,2025-02-02,144.03
P00952,2025-02-03,143.63
P00952,2025-02-04,129.17
P00952,2025-02-05,118.25
P00952,2025-02-06,114.22
P00952,2025-02-07,117.46
P00953,2025-02-01,233.7
P00953,2025-02-02,226.3
P00953,2025-02-03,199.1
P00953,2025-02-04,192.08
P00953,2025-02-05,163.46
P00953,2025-02-06,170.99
P00953,2025-02-07,146.71
P00954,2025-02-01,56.44
P00954,2025-02-02,53.29
P00954,2025-02-03,53.49
P00954,2025-02-04,45.83
P00954,2025-02-05,43.82
P00954,2025-02-06,41.45
P00954,2025-02-07,41.85
P00955,2025-02-01,246.52
P00955,2025-02-02,250.03
P00955,2025-02-03,235.15
P00955,2025-02-04,211.19
P00955,2025-02-05,203.1
P00955,2025-02-06,173.14
P00955,2025-02-07,172.51
P00956,2025-02-01,218.48
P00956,2025-02-02,227.22
P00956,2025-02-03,199.17
P00956,2025-02-04,181.08
P00956,2025-02-05,177.37
P00956,2025-02-06,153.98
P00956,2025-02-07,145.66
P00957,2025-02-01,60.44
P00957,2025-02-02,55.06
P00957,2025-02-03,54.55
P00957,2025-02-04,55.73
P00957,2025-02-05,55.7
P00957,2025-02-06,47.62
P00957,2025-02-07,44.81
P00958,2025-02-01,29.64
P00958,2025-02-02,29.77
P00958,2025-02-03,30.51
P00958,2025-02-04,28.41
P00958,2025-02-05,28.64
P00958,2025-02-06,26.47
P00958,2025-02-07,24.96
P00959,2025-02-01,106.04
P00959,2025-02-02,103.57
P00959,2025-02-03,105.86
P00959,2025-02-04,91.48
P00959,2025-02-05,94.1
P00959,2025-02-06,86.25
P00959,2025-02-07,73.88
P00960,2025-02-01,44.44
P00960,2025-02-02,41.56
P00960,2025-02-03,37.57
P00960,2025-02-04,39.04
P00960,2025-02-05,37.42
P00960,2025-02-06,37.75
P00960,2025-02-07,38.03
P00961,2025-02-01,239.02
P00961,2025-02-02,207.04
P00961,2025-02-03,212.46
P00961,2025-02-04,211.85
P00961,2025-02-05,182.39
P00961,2025-02-06,189.51
P00961,2025-02-07,186.65
P00962,2025-02-01,187.73
P00962,2025-02-02,192.91
P00962,2025-02-03,168.25
P00962,2025-02-04,155.31
P00962,2025-02-05,151.25
P00962,2025-02-06,139.62
P00962,2025-02-07,123.57
P00963,2025-02-01,130.66
P00963,2025-02-02,125.66
P00963,2025-02-03,108.49
P00963,2025-02-04,107.61
P00963,2025-02-05,95.87
P00963,2025-02-06,100.3
P00963,2025-02-07,90.04
P00964,2025-02-01,204.07
P00964,2025-02-02,178.09
P00964,2025-02-03,168.42
P00964,2025-02-04,174.79
P00964,2025-02-05,168.85
P00964,2025-02-06,175.91
P00964,2025-02-07,156.9
P00965,2025-02-01,219.18
P00965,2025-02-02,218.96
P00965,2025-02-03,195.99
P00965,2025-02-04,180.42
P00965,2025-02-05,163.0
P00965,2025-02-06,160.73
P00965,2025-02-07,145.53
P00966,2025-02-01,162.41
P00966,2025-02-02,140.11
P00966,2025-02-03,128.77
P00966,2025-02-04,121.98
P00966,2025-02-05,116.53
P00966,2025-02-06,101.91
P00966,2025-02-07,101.09
P00967,2025-02-01,204.55
P00967,2025-02-02,201.62
P00967,2025-02-03,192.86
P00967,2025-02-04,175.2
P00967,2025-02-05,170.68
P00967,2025-02-06,172.38
P00967,2025-02-07,179.12
P00968,2025-02-01,184.13
P00968,2025-02-02,186.3
P00968,2025-02-03,193.41
P00968,2025-02-04,166.94
P00968,2025-02-05,171.68
P00968,2025-02-06,161.65
P00968,2025-02-07,139.99
P00969,2025-02-01,71.74
P00969,2025-02-02,73.86
P00969,2025-02-03,67.04
P00969,2025-02-04,69.81
P00969,2025-02-05,60.87
P00969,2025-02-06,55.1
P00969,2025-02-07,54.52
P00970,2025-02-01,88.99
P00970,2025-02-02,84.48
P00970,2025-02-03,86.59
P00970,2025-02-04,82.62
P00970,2025-02-05,80.59
P00970,2025-02-06,73.23
P00970,2025-02-07,76.45
P00971,2025-02-01,32.63
P00971,2025-02-02,31.27
P00971,2025-02-03,27.41
P00971,2025-02-04,25.2
P00971,2025-02-05,23.66
P00971,2025-02-06,23.16
P00971,2025-02-07,21.04
P00972,2025-02-01,17.56
P00972,2025-02-02,15.15
P00972,2025-02-03,15.52
P00972,2025-02-04,13.91
P00972,2025-02-05,14.46
P00972,2025-02-06,14.16
P00972,2025-02-07,13.2
P00973,2025-02-01,257.15
P00973,2025-02-02,236.21
P00973,2025-02-03,231.3
P00973,2025-02-04,211.7
P00973,2025-02-05,205.07
P00973,2025-02-06,202.89
P00973,2025-02-07,206.62
P00974,2025-02-01,261.21
P00974,2025-02-02,245.29
P00974,2025-02-03,223.41
P00974,2025-02-04,195.79
P00974,2025-02-05,197.33
P00974,2025-02-06,174.51
P00974,2025-02-07,157.41
P00975,2025-02-01,42.68
P00975,2025-02-02,40.41
P00975,2025-02-03,42.19
P00975,2025-02-04,42.36
P00975,2025-02-05,36.41
P00975,2025-02-06,33.52
P00975,2025-02-07,31.55
P00976,2025-02-01,191.56
P00976,2025-02-02,169.2
P00976,2025-02-03,175.09
P00976,2025-02-04,173.75
P00976,2025-02-05,157.6
P00976,2025-02-06,164.64
P00976,2025-02-07,167.58
P00977,2025-02-01,237.8
P00977,2025-02-02,235.08
P00977,2025-02-03,231.15
P00977,2025-02-04,203.57
P00977,2025-02-05,182.72
P00977,2025-02-06,156.82
P00977,2025-02-07,143.23
P00978,2025-02-01,199.59
P00978,2025-02-02,174.7
P00978,2025-02-03,157.59
P00978,2025-02-04,139.77
P00978,2025-02-05,134.53
P00978,2025-02-06,115.28
P00978,2025-02-07,105.3
P00979,2025-02-01,54.04
P00979,2025-02-02,49.65
P00979,2025-02-03,45.91
P00979,2025-02-04,43.98
P00979,2025-02-05,38.81
P00979,2025-02-06,35.33
P00979,2025-02-07,36.53
P00980,2025-02-01,156.45
P00980,2025-02-02,145.64
P00980,2025-02-03,138.34
P00980,2025-02-04,121.61
P00980,2025-02-05,114.51
P00980,2025-02-06,104.67
P00980,2025-02-07,89.06
P00981,2025-02-01,200.21
P00981,2025-02-02,199.75
P00981,2025-02-03,208.76
P00981,2025-02-04,191.28
P00981,2025-02-05,189.58
P00981,2025-02-06,179.11
P00981,2025-02-07,162.63
P00982,2025-02-01,194.49
P00982,2025-02-02,202.04
P00982,2025-02-03,211.36
P00982,2025-02-04,203.91
P00982,2025-02-05,179.32
P00982,2025-02-06,172.69
P00982,2025-02-07,178.11
P00983,2025-02-01,141.52
P00983,2025-02-02,132.81
P00983,2025-02-03,131.19
P00983,2025-02-04,130.71
P00983,2025-02-05,134.64
P00983,2025-02-06,118.2
P00983,2025-02-07,113.49
P00984,2025-02-01,199.1
P00984,2025-02-02,181.5
P00984,2025-02-03,168.85
P00984,2025-02-04,171.92
P00984,2025-02-05,161.47
P00984,2025-02-06,140.24
P00984,2025-02-07,120.75
P00985,2025-02-01,101.8
P00985,2025-02-02,99.59
P00985,2025-02-03,96.27
P00985,2025-02-04,86.11
P00985,2025-02-05,89.31
P00985,2025-02-06,80.88
P00985,2025-02-07,69.11
P00986,2025-02-01,189.39
P00986,2025-02-02,181.38
P00986,2025-02-03,170.33
P00986,2025-02-04,167.66
P00986,2025-02-05,145.44
P00986,2025-02-06,138.51
P00986,2025-02-07,123.12
P00987,2025-02-01,207.59
P00987,2025-02-02,189.64
P00987,2025-02-03,184.14
P00987,2025-02-04,191.26
P00987,2025-02-05,197.32
P00987,2025-02-06,181.97
P00987,2025-02-07,160.06
P00988,2025-02-01,207.73
P00988,2025-02-02,212.04
P00988,2025-02-03,195.91
P00988,2025-02-04,181.13
P00988,2025-02-05,164.27
P00988,2025-02-06,151.17
P00988,2025-02-07,158.05
P00989,2025-02-01,226.1
P00989,2025-02-02,231.72
P00989,2025-02-03,201.02
P00989,2025-02-04,200.13
P00989,2025-02-05,187.89
P00989,2025-02-06,197.01
P00989,2025-02-07,199.13
P00990,2025-02-01,185.6
P00990,2025-02-02,168.47
P00990,2025-02-03,170.35
P00990,2025-02-04,177.86
P00990,2025-02-05,166.26
P00990,2025-02-06,171.13
P00990,2025-02-07,150.24
P00991,2025-02-01,195.4
P00991,2025-02-02,189.04
P00991,2025-02-03,163.94
P00991,2025-02-04,146.16
P00991,2025-02-05,138.11
P00991,2025-02-06,141.36
P00991,2025-02-07,148.05
P00992,2025-02-01,227.59
P00992,2025-02-02,196.46
P00992,2025-02-03,204.72
P00992,2025-02-04,204.97
P00992,2025-02-05,177.85
P00992,2025-02-06,165.74
P00992,2025-02-07,171.19
P00993,2025-02-01,112.46
P00993,2025-02-02,104.91
P00993,2025-02-03,100.84
P00993,2025-02-04,100.04
P00993,2025-02-05,100.14
P00993,2025-02-06,87.86
P00993,2025-02-07,77.95
P00994,2025-02-01,101.83
P00994,2025-02-02,94.33
P00994,2025-02-03,90.63
P00994,2025-02-04,77.8
P00994,2025-02-05,78.99
P00994,2025-02-06,80.33
P00994,2025-02-07,73.16
P00995,2025-02-01,225.04
P00995,2025-02-02,216.46
P00995,2025-02-03,204.05
P00995,2025-02-04,174.54
P00995,2025-02-05,148.44
P00995,2025-02-06,133.97
P00995,2025-02-07,139.49
P00996,2025-02-01,118.14
P00996,2025-02-02,120.13
P00996,2025-02-03,113.46
P00996,2025-02-04,111.28
P00996,2025-02-05,114.46
P00996,2025-02-06,106.84
P00996,2025-02-07,101.32
P00997,2025-02-01,253.37
P00997,2025-02-02,250.22
P00997,2025-02-03,224.94
P00997,2025-02-04,196.57
P00997,2025-02-05,177.98
P00997,2025-02-06,186.68
P00997,2025-02-07,161.17
P00998,2025-02-01,93.06
P00998,2025-02-02,92.98
P00998,2025-02-03,89.84
P00998,2025-02-04,86.53
P00998,2025-02-05,88.58
P00998,2025-02-06,86.42
P00998,2025-02-07,81.68
P00999,2025-02-01,87.74
P00999,2025-02-02,86.76
P00999,2025-02-03,75.82
P00999,2025-02-04,72.22
P00999,2025-02-05,69.7
P00999,2025-02-06,71.03
P00999,2025-02-07,62.69
P01000,2025-02-01,130.25
P01000,2025-02-02,112.24
P01000,2025-02-03,102.58
P01000,2025-02-04,105.21
P01000,2025-02-05,92.28
P01000,2025-02-06,81.45
P01000,2025-02-07,73.67
P01001,2025-02-01,170.15
P01001,2025-02-02,158.9
P01001,2025-02-03,164.05
P01001,2025-02-04,151.12
P01001,2025-02-05,137.21
P01001,2025-02-06,131.16
P01001,2025-02-07,136.05
P01002,2025-02-01,69.71
P01002,2025-02-02,66.42
P01002,2025-02-03,66.64
P01002,2025-02-04,59.09
P01002,2025-02-05,51.34
P01002,2025-02-06,51.37
P01002,2025-02-07,49.25
P01003,2025-02-01,217.51
P01003,2025-02-02,222.84
P01003,2025-02-03,226.26
P01003,2025-02-04,223.32
P01003,2025-02-05,203.27
P01003,2025-02-06,200.65
P01003,2025-02-07,198.18
P01004,2025-02-01,156.37
P01004,2025-02-02,135.91
P01004,2025-02-03,131.29
P01004,2025-02-04,133.22
P01004,2025-02-05,113.58
P01004,2025-02-06,108.31
P01004,2025-02-07,100.14
P01005,2025-02-01,210.79
P01005,2025-02-02,199.61
P01005,2025-02-03,183.25
P01005,2025-02-04,189.14
P01005,2025-02-05,164.64
P01005,2025-02-06,145.03
P01005,2025-02-07,129.69
P01006,2025-02-01,69.28
P01006,2025-02-02,61.5
P01006,2025-02-03,63.31
P01006,2025-02-04,61.58
P01006,2025-02-05,62.58
P01006,2025-02-06,59.77
P01006,2025-02-07,57.17
P01007,2025-02-01,152.55
P01007,2025-02-02,146.48
P01007,2025-02-03,146.66
P01007,2025-02-04,128.0
P01007,2025-02-05,120.59
P01007,2025-02-06,104.34
P01007,2025-02-07,105.78
P01008,2025-02-01,60.41
P01008,2025-02-02,62.51
P01008,2025-02-03,59.13
P01008,2025-02-04,53.95
P01008,2025-02-05,49.77
P01008,2025-02-06,50.44
P01008,2025-02-07,51.85
P01009,2025-02-01,157.73
P01009,2025-02-02,152.92
P01009,2025-02-03,153.34
P01009,2025-02-04,140.83
P01009,2025-02-05,139.7
P01009,2025-02-06,119.55
P01009,2025-02-07,121.09
P01010,2025-02-01,123.85
P01010,2025-02-02,110.78
P01010,2025-02-03,113.15
P01010,2025-02-04,99.4
P01010,2025-02-05,88.99
P01010,2025-02-06,77.87
P01010,2025-02-07,68.22
P01011,2025-02-01,110.6
P01011,2025-02-02,95.75
P01011,2025-02-03,94.62
P01011,2025-02-04,95.26
P01011,2025-02-05,82.45
P01011,2025-02-06,82.86
P01011,2025-02-07,82.98
P01012,2025-02-01,241.49
P01012,2025-02-02,207.32
P01012,2025-02-03,180.69
P01012,2025-02-04,182.25
P01012,2025-02-05,173.63
P01012,2025-02-06,149.64
P01012,2025-02-07,130.75
P01013,2025-02-01,49.09
P01013,2025-02-02,44.21
P01013,2025-02-03,38.16
P01013,2025-02-04,37.53
P01013,2025-02-05,37.56
P01013,2025-02-06,37.8
P01013,2025-02-07,39.09
P01014,2025-02-01,101.08
P01014,2025-02-02,90.07
P01014,2025-02-03,92.79
P01014,2025-02-04,82.3
P01014,2025-02-05,75.74
P01014,2025-02-06,65.75
P01014,2025-02-07,67.01
P01015,2025-02-01,103.43
P01015,2025-02-02,107.4
P01015,2025-02-03,111.67
P01015,2025-02-04,102.69
P01015,2025-02-05,90.58
P01015,2025-02-06,86.06
P01015,2025-02-07,85.69
P01016,2025-02-01,108.45
P01016,2025-02-02,97.43
P01016,2025-02-03,93.93
P01016,2025-02-04,81.7
P01016,2025-02-05,78.89
P01016,2025-02-06,67.28
P01016,2025-02-07,60.11
P01017,2025-02-01,49.07
P01017,2025-02-02,43.59
P01017,2025-02-03,39.51
P01017,2025-02-04,40.71
P01017,2025-02-05,38.98
P01017,2025-02-06,40.72
P01017,2025-02-07,35.42
P01018,2025-02-01,179.76
P01018,2025-02-02,160.49
P01018,2025-02-03,152.6
P01018,2025-02-04,151.31
P01018,2025-02-05,139.7
P01018,2025-02-06,135.21
P01018,2025-02-07,126.82
P01019,2025-02-01,233.41
P01019,2025-02-02,243.11
P01019,2025-02-03,215.44
P01019,2025-02-04,198.41
P01019,2025-02-05,183.71
P01019,2025-02-06,164.03
P01019,2025-02-07,146.89
P01020,2025-02-01,32.82
P01020,2025-02-02,28.64
P01020,2025-02-03,29.98
P01020,2025-02-04,26.22
P01020,2025-02-05,22.87
P01020,2025-02-06,20.06
P01020,2025-02-07,20.11
P01021,2025-02-01,200.18
P01021,2025-02-02,198.37
P01021,2025-02-03,190.72
P01021,2025-02-04,163.66
P01021,2025-02-05,149.85
P01021,2025-02-06,130.84
P01021,2025-02-07,118.64
P01022,2025-02-01,182.11
P01022,2025-02-02,176.66
P01022,2025-02-03,161.18
P01022,2025-02-04,168.47
P01022,2025-02-05,158.16
P01022,2025-02-06,151.96
P01022,2025-02-07,138.0
P01023,2025-02-01,82.17
P01023,2025-02-02,83.9
P01023,2025-02-03,74.48
P01023,2025-02-04,64.34
P01023,2025-02-05,65.51
P01023,2025-02-06,61.92
P01023,2025-02-07,61.04
P01024,2025-02-01,137.53
P01024,2025-02-02,121.83
P01024,2025-02-03,127.89
P01024,2025-02-04,121.28
P01024,2025-02-05,105.64
P01024,2025-02-06,99.05
P01024,2025-02-07,97.24
P01025,2025-02-01,69.46
P01025,2025-02-02,60.22
P01025,2025-02-03,52.91
P01025,2025-02-04,49.21
P01025,2025-02-05,47.64
P01025,2025-02-06,41.46
P01025,2025-02-07,42.91
P01026,2025-02-01,23.15
P01026,2025-02-02,24.2
P01026,2025-02-03,20.88
P01026,2025-02-04,21.82
P01026,2025-02-05,20.02
P01026,2025-02-06,19.4
P01026,2025-02-07,20.33
P01027,2025-02-01,164.94
P01027,2025-02-02,144.25
P01027,2025-02-03,146.79
P01027,2025-02-04,146.06
P01027,2025-02-05,132.29
P01027,2025-02-06,131.32
P01027,2025-02-07,126.91
P01028,2025-02-01,222.92
P01028,2025-02-02,201.65
P01028,2025-02-03,203.24
P01028,2025-02-04,198.92
P01028,2025-02-05,185.0
P01028,2025-02-06,174.86
P01028,2025-02-07,169.72
P01029,2025-02-01,48.6
P01029,2025-02-02,45.24
P01029,2025-02-03,42.84
P01029,2025-02-04,38.8
P01029,2025-02-05,38.94
P01029,2025-02-06,33.94
P01029,2025-02-07,30.55
P01030,2025-02-01,114.3
P01030,2025-02-02,108.52
P01030,2025-02-03,105.88
P01030,2025-02-04,92.85
P01030,2025-02-05,80.77
P01030,2025-02-06,69.51
P01030,2025-02-07,60.03
P01031,2025-02-01,111.83
P01031,2025-02-02,110.22
P01031,2025-02-03,115.12
P01031,2025-02-04,106.66
P01031,2025-02-05,105.15
P01031,2025-02-06,92.59
P01031,2025-02-07,90.22
P01032,2025-02-01,224.94
P01032,2025-02-02,195.53
P01032,2025-02-03,169.19
P01032,2025-02-04,169.24
P01032,2025-02-05,169.83
P01032,2025-02-06,171.28
P01032,2025-02-07,152.51
P01033,2025-02-01,172.76
P01033,2025-02-02,169.72
P01033,2025-02-03,160.9
P01033,2025-02-04,145.19
P01033,2025-02-05,133.39
P01033,2025-02-06,136.32
P01033,2025-02-07,130.78
P01034,2025-02-01,91.14
P01034,2025-02-02,94.83
P01034,2025-02-03,81.2
P01034,2025-02-04,76.01
P01034,2025-02-05,78.52
P01034,2025-02-06,72.77
P01034,2025-02-07,66.43
P01035,2025-02-01,128.49
P01035,2025-02-02,118.89
P01035,2025-02-03,111.99
P01035,2025-02-04,95.93
P01035,2025-02-05,92.22
P01035,2025-02-06,94.26
P01035,2025-02-07,85.83
P01036,2025-02-01,207.46
P01036,2025-02-02,205.64
P01036,2025-02-03,195.01
P01036,2025-02-04,171.0
P01036,2025-02-05,169.83
P01036,2025-02-06,160.91
P01036,2025-02-07,140.29
P01037,2025-02-01,131.67
P01037,2025-02-02,129.7
P01037,2025-02-03,127.37
P01037,2025-02-04,125.72
P01037,2025-02-05,121.25
P01037,2025-02-06,114.6
P01037,2025-02-07,116.99
P01038,2025-02-01,236.86
P01038,2025-02-02,225.33
P01038,2025-02-03,209.17
P01038,2025-02-04,198.49
P01038,2025-02-05,207.26
P01038,2025-02-06,201.74
P01038,2025-02-07,185.71
P01039,2025-02-01,244.76
P01039,2025-02-02,255.91
P01039,2025-02-03,233.93
P01039,2025-02-04,200.16
P01039,2025-02-05,171.94
P01039,2025-02-06,174.93
P01039,2025-02-07,160.9
P01040,2025-02-01,114.3
P01040,2025-02-02,114.12
P01040,2025-02-03,97.62
P01040,2025-02-04,100.38
P01040,2025-02-05,92.17
P01040,2025-02-06,80.14
P01040,2025-02-07,73.65
P01041,2025-02-01,91.29
P01041,2025-02-02,84.12
P01041,2025-02-03,77.41
P01041,2025-02-04,76.04
P01041,2025-02-05,68.4
P01041,2025-02-06,67.01
P01041,2025-02-07,64.9
P01042,2025-02-01,49.59
P01042,2025-02-02,51.18
P01042,2025-02-03,44.17
P01042,2025-02-04,40.24
P01042,2025-02-05,36.92
P01042,2025-02-06,31.53
P01042,2025-02-07,28.86
P01043,2025-02-01,141.71
P01043,2025-02-02,133.52
P01043,2025-02-03,136.55
P01043,2025-02-04,131.58
P01043,2025-02-05,135.56
P01043,2025-02-06,122.45
P01043,2025-02-07,121.13
P01044,2025-02-01,152.25
P01044,2025-02-02,147.32
P01044,2025-02-03,154.27
P01044,2025-02-04,142.78
P01044,2025-02-05,132.51
P01044,2025-02-06,127.81
P01044,2025-02-07,129.3
P01045,2025-02-01,105.09
P01045,2025-02-02,91.43
P01045,2025-02-03,90.06
P01045,2025-02-04,82.6
P01045,2025-02-05,78.52
P01045,2025-02-06,78.75
P01045,2025-02-07,72.29
P01046,2025-02-01,233.18
P01046,2025-02-02,226.88
P01046,2025-02-03,209.33
P01046,2025-02-04,196.18
P01046,2025-02-05,186.25
P01046,2025-02-06,189.88
P01046,2025-02-07,191.29
P01047,2025-02-01,133.94
P01047,2025-02-02,136.36
P01047,2025-02-03,130.52
P01047,2025-02-04,118.44
P01047,2025-02-05,101.8
P01047,2025-02-06,106.81
P01047,2025-02-07,99.38
P01048,2025-02-01,235.83
P01048,2025-02-02,211.11
P01048,2025-02-03,210.81
P01048,2025-02-04,183.07
P01048,2025-02-05,186.52
P01048,2025-02-06,162.08
P01048,2025-02-07,148.69
P01049,2025-02-01,194.1
P01049,2025-02-02,167.6
P01049,2025-02-03,169.32
P01049,2025-02-04,160.02
P01049,2025-02-05,142.73
P01049,2025-02-06,144.03
P01049,2025-02-07,141.19
P01050,2025-02-01,149.32
P01050,2025-02-02,135.94
P01050,2025-02-03,137.41
P01050,2025-02-04,128.7
P01050,2025-02-05,123.29
P01050,2025-02-06,109.73
P01050,2025-02-07,102.1
P01051,2025-02-01,75.48
P01051,2025-02-02,73.59
P01051,2025-02-03,69.22
P01051,2025-02-04,69.41
P01051,2025-02-05,61.51
P01051,2025-02-06,52.51
P01051,2025-02-07,52.02
P01052,2025-02-01,77.93
P01052,2025-02-02,79.69
P01052,2025-02-03,76.93
P01052,2025-02-04,68.67
P01052,2025-02-05,71.58
P01052,2025-02-06,71.47
P01052,2025-02-07,67.43
P01053,2025-02-01,244.96
P01053,2025-02-02,254.13
P01053,2025-02-03,243.09
P01053,2025-02-04,236.5
P01053,2025-02-05,237.4
P01053,2025-02-06,222.38
P01053,2025-02-07,214.2
P01054,2025-02-01,39.78
P01054,2025-02-02,38.8
P01054,2025-02-03,37.03
P01054,2025-02-04,34.17
P01054,2025-02-05,30.05
P01054,2025-02-06,26.45
P01054,2025-02-07,26.11
P01055,2025-02-01,255.57
P01055,2025-02-02,232.58
P01055,2025-02-03,217.95
P01055,2025-02-04,199.15
P01055,2025-02-05,202.34
P01055,2025-02-06,174.6
P01055,2025-02-07,155.52
P01056,2025-02-01,156.14
P01056,2025-02-02,145.6
P01056,2025-02-03,147.75
P01056,2025-02-04,144.68
P01056,2025-02-05,130.4
P01056,2025-02-06,126.52
P01056,2025-02-07,117.81
P01057,2025-02-01,111.86
P01057,2025-02-02,97.62
P01057,2025-02-03,86.72
P01057,2025-02-04,77.97
